Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","나머지 칩 전력 소비 [W]","PCH 전력 소비 [W]","총 전력 소비 [W]",
12.11.2025,8:1:48.719,20.391,26.785,19.326,3.046,250.0,250.0,72.009,21.461,8.688,68.758,47.838,29.667,18.171,29.302,4.223,0.486,3.737,3.737,0.000,0.000,0.000,0.000,
12.11.2025,8:1:49.720,19.032,25.169,17.633,3.065,250.0,250.0,75.668,30.567,8.700,66.988,46.737,28.974,17.763,28.621,52.019,7.287,44.732,3.847,0.000,0.000,0.000,0.000,
12.11.2025,8:1:50.713,23.110,26.924,19.483,3.041,250.0,250.0,71.568,81.838,8.696,60.965,43.023,26.681,16.342,26.365,90.124,29.996,60.128,456.061,0.000,0.000,0.000,0.000,
12.11.2025,8:1:51.729,24.469,30.460,22.761,3.193,250.0,250.0,74.863,20.722,8.710,65.878,46.051,28.558,17.493,28.205,4.273,0.491,3.782,3.779,0.000,0.000,0.000,0.000,
12.11.2025,8:1:52.728,16.313,25.292,17.773,3.106,250.0,250.0,72.392,21.086,8.670,67.295,46.912,29.091,17.821,28.738,4.283,0.508,3.775,3.771,0.000,0.000,0.000,0.000,
12.11.2025,8:1:53.728,23.110,28.048,20.446,3.102,250.0,250.0,73.454,20.807,8.695,66.288,46.300,28.713,17.587,28.360,4.187,0.433,3.754,3.754,0.000,0.000,0.000,0.000,
12.11.2025,8:1:54.740,23.110,26.515,18.979,3.093,250.0,250.0,73.843,35.749,8.709,67.135,46.837,29.037,17.800,28.684,77.727,16.321,61.406,3.830,0.000,0.000,0.000,0.000,
12.11.2025,8:1:55.737,23.110,25.296,17.811,3.076,250.0,250.0,72.852,20.536,8.670,65.199,45.595,28.279,17.316,27.939,4.289,0.506,3.783,3.779,0.000,0.000,0.000,0.000,
12.11.2025,8:1:56.735,21.750,23.941,16.490,3.036,250.0,250.0,73.796,20.699,8.682,65.872,46.025,28.537,17.488,28.196,4.211,0.440,3.771,3.771,0.000,0.000,0.000,0.000,
12.11.2025,8:1:57.748,21.750,24.711,17.201,3.054,250.0,250.0,72.850,21.118,8.721,67.360,46.978,29.131,17.847,28.778,4.272,0.450,3.822,3.822,0.000,0.000,0.000,0.000,
12.11.2025,8:1:58.751,21.750,25.664,18.165,3.071,250.0,250.0,75.917,32.423,8.733,68.012,47.376,29.385,17.991,29.032,16.422,4.658,11.764,90.856,0.000,0.000,0.500,2.375,
12.11.2025,8:1:59.752,17.672,26.124,18.626,3.055,250.0,250.0,74.416,21.180,8.697,67.668,47.153,29.244,17.909,28.890,4.220,0.441,3.779,3.797,0.000,0.000,0.000,0.000,
12.11.2025,8:2:0.744,17.672,25.513,18.045,3.061,250.0,250.0,75.535,44.555,8.709,66.889,46.675,28.937,17.738,28.596,122.052,34.311,87.741,3.906,0.000,0.000,0.000,0.000,
12.11.2025,8:2:1.754,24.469,28.217,20.606,3.101,250.0,250.0,71.958,20.899,8.703,66.541,46.475,28.816,17.659,28.463,4.254,0.450,3.804,3.822,0.000,0.000,0.000,0.000,
12.11.2025,8:2:2.752,24.469,27.074,19.544,3.087,250.0,250.0,75.584,44.790,8.700,67.671,47.148,29.240,17.908,28.887,122.209,34.344,87.865,3.924,0.000,0.000,0.000,0.000,
12.11.2025,8:2:3.752,17.672,29.505,21.848,3.190,250.0,250.0,72.199,20.990,8.698,66.888,46.688,28.945,17.743,28.592,4.263,0.450,3.813,3.822,0.000,0.000,0.000,0.000,
12.11.2025,8:2:4.761,20.391,27.832,20.322,3.072,250.0,250.0,72.934,21.418,8.716,68.534,47.710,29.586,18.124,29.221,4.242,0.438,3.804,3.804,0.000,0.000,0.000,0.000,
12.11.2025,8:2:5.758,16.313,24.826,17.349,3.059,250.0,250.0,76.174,21.142,8.702,67.440,47.023,29.156,17.867,28.815,4.287,0.449,3.838,3.838,0.000,0.000,0.000,0.000,
12.11.2025,8:2:6.757,17.672,26.731,19.231,3.025,250.0,250.0,72.734,21.102,8.722,67.316,46.964,29.113,17.851,28.760,4.241,0.437,3.804,3.813,0.000,0.000,0.000,0.000,
12.11.2025,8:2:7.765,17.672,26.278,18.797,3.051,250.0,250.0,75.428,20.957,8.731,66.595,46.517,28.841,17.676,28.488,4.429,0.530,3.899,3.864,0.000,0.000,0.000,0.000,
12.11.2025,8:2:8.763,24.469,26.129,18.644,3.070,250.0,250.0,72.858,20.757,8.736,65.959,46.123,28.601,17.522,28.248,4.276,0.446,3.830,3.830,0.000,0.000,0.000,0.000,
12.11.2025,8:2:9.766,21.750,26.107,18.620,3.054,250.0,250.0,75.516,45.296,8.683,69.884,48.520,30.090,18.430,29.725,121.859,34.010,87.849,3.906,0.000,0.000,0.000,0.000,
12.11.2025,8:2:10.764,19.032,27.888,20.380,3.041,250.0,250.0,72.703,21.075,8.677,67.220,46.872,29.068,17.804,28.715,4.282,0.452,3.830,3.830,0.000,0.000,1.000,0.000,
12.11.2025,8:2:11.765,19.032,25.600,18.031,3.097,250.0,250.0,71.573,20.809,8.674,66.230,46.245,28.679,17.566,28.326,4.272,0.442,3.830,3.830,0.000,0.000,0.000,0.000,
12.11.2025,8:2:12.766,21.750,25.600,18.031,3.097,250.0,250.0,75.430,28.906,8.670,68.132,47.427,29.411,18.016,29.058,42.226,5.584,36.642,3.898,0.000,0.000,0.000,0.000,
12.11.2025,8:2:13.765,24.469,27.635,20.155,3.044,250.0,250.0,72.150,21.606,8.692,69.235,48.130,29.847,18.283,29.481,4.282,0.452,3.830,3.830,0.000,0.000,0.000,2.375,
12.11.2025,8:2:14.756,17.672,28.763,21.188,3.120,250.0,250.0,75.797,43.032,8.655,66.899,46.652,28.924,17.728,28.571,114.443,33.130,81.313,4.008,0.000,0.000,0.000,0.000,
12.11.2025,8:2:15.765,17.672,25.781,18.315,3.020,250.0,250.0,71.813,21.561,8.681,69.074,48.014,29.770,18.244,29.404,4.291,0.453,3.838,3.838,0.000,0.000,0.000,0.000,
12.11.2025,8:2:16.762,16.313,27.489,20.051,3.010,250.0,250.0,76.298,44.469,8.681,66.469,46.386,28.766,17.620,28.426,122.197,34.299,87.898,3.950,0.000,0.000,0.000,0.000,
12.11.2025,8:2:17.762,29.907,25.911,18.428,3.031,250.0,250.0,72.513,21.150,8.678,67.456,46.998,29.150,17.848,28.798,4.339,0.449,3.890,3.890,0.000,0.000,0.000,0.000,
12.11.2025,8:2:18.766,14.953,28.456,20.955,3.044,250.0,250.0,72.318,21.737,8.662,69.763,48.428,30.033,18.395,29.668,4.289,0.442,3.847,3.847,0.000,0.000,0.000,0.000,
12.11.2025,8:2:19.762,9.516,26.474,19.075,2.983,250.0,250.0,71.896,19.560,8.658,61.391,43.255,26.820,16.435,26.503,4.328,0.447,3.881,3.881,0.000,0.000,0.000,0.000,
12.11.2025,8:2:20.765,20.391,25.459,18.019,2.991,250.0,250.0,70.335,19.717,8.680,62.003,43.650,27.071,16.579,26.742,4.297,0.442,3.855,3.855,0.000,0.000,0.000,0.000,
12.11.2025,8:2:21.765,17.672,25.459,18.019,2.991,250.0,250.0,70.447,19.620,8.686,61.621,43.431,26.928,16.503,26.600,4.289,0.442,3.847,3.847,0.000,0.000,0.000,0.000,
12.11.2025,8:2:22.758,16.313,27.445,20.000,3.027,250.0,250.0,73.882,41.701,8.684,62.449,43.931,27.238,16.693,26.909,113.534,32.786,80.748,4.034,0.000,0.000,0.000,0.000,
12.11.2025,8:2:23.768,21.750,26.317,18.904,2.977,250.0,250.0,70.766,20.226,8.659,63.923,44.808,27.783,17.025,27.455,4.357,0.459,3.898,3.890,0.000,0.000,0.000,0.000,
12.11.2025,8:2:24.758,16.313,26.006,18.512,3.044,250.0,250.0,70.707,19.869,8.660,62.566,43.984,27.269,16.715,26.940,4.339,0.449,3.890,3.881,0.000,0.000,0.000,0.000,
12.11.2025,8:2:25.761,24.469,25.873,18.547,2.928,250.0,250.0,70.729,41.500,8.669,61.891,43.573,27.016,16.557,26.699,113.271,32.706,80.565,4.051,0.000,0.000,0.000,0.000,
12.11.2025,8:2:26.761,17.672,25.894,18.542,2.942,250.0,250.0,73.669,19.780,8.657,62.189,43.755,27.137,16.618,26.808,4.365,0.459,3.906,3.906,0.000,0.000,2.125,0.000,
12.11.2025,8:2:27.764,23.110,25.963,18.615,2.922,250.0,250.0,69.705,19.776,8.665,62.122,43.716,27.103,16.613,26.775,4.444,0.462,3.982,3.873,0.000,0.000,0.000,0.000,
12.11.2025,8:2:28.762,14.953,24.283,16.979,2.918,250.0,250.0,65.117,19.880,8.678,62.591,44.011,27.288,16.723,26.959,4.329,0.456,3.873,3.890,0.000,0.000,0.000,0.000,
12.11.2025,8:2:29.764,21.750,25.992,18.355,3.145,250.0,250.0,67.676,19.673,8.692,61.798,43.522,26.994,16.528,26.665,4.325,0.452,3.873,3.881,0.000,0.000,0.000,0.000,
12.11.2025,8:2:30.768,21.750,31.028,23.340,3.269,250.0,250.0,67.330,19.660,8.720,61.688,43.476,26.955,16.521,26.639,4.347,0.457,3.890,3.906,0.000,0.000,0.000,0.000,
12.11.2025,8:2:31.761,19.032,27.655,20.178,2.999,250.0,250.0,66.981,11.210,8.681,29.290,23.549,14.603,8.946,14.432,4.363,0.448,3.915,3.873,0.000,0.000,0.000,0.000,
12.11.2025,8:2:32.767,20.391,26.114,18.784,2.926,250.0,250.0,64.400,19.826,8.695,62.376,43.883,27.219,16.664,26.890,4.320,0.447,3.873,3.890,0.000,0.000,0.000,0.000,
12.11.2025,8:2:33.767,17.672,26.114,18.784,2.926,250.0,250.0,65.452,12.111,8.673,32.574,25.579,15.863,9.716,15.668,4.573,0.683,3.890,3.890,0.000,0.000,0.000,0.000,
12.11.2025,8:2:34.756,16.313,26.795,19.352,3.048,250.0,250.0,58.063,42.088,8.670,63.332,44.458,27.573,16.885,27.245,114.280,33.088,81.192,4.153,0.000,0.000,0.000,0.000,
12.11.2025,8:2:35.762,17.672,25.285,17.742,3.069,250.0,250.0,72.242,21.068,8.697,67.032,46.748,28.991,17.757,28.638,4.447,0.520,3.927,3.924,0.000,0.000,0.000,0.000,
12.11.2025,8:2:36.757,16.313,26.982,19.516,3.030,250.0,250.0,75.222,21.223,8.695,67.694,47.165,29.249,17.916,28.896,4.355,0.449,3.906,3.906,0.000,0.000,0.000,0.000,
12.11.2025,8:2:37.765,23.110,26.778,19.302,3.025,250.0,250.0,72.451,44.481,8.707,66.262,46.295,28.705,17.590,28.352,122.433,34.366,88.067,4.034,0.000,0.000,0.000,0.000,
12.11.2025,8:2:38.763,24.469,26.144,18.693,3.049,250.0,250.0,72.939,21.097,8.682,67.200,46.847,29.053,17.794,28.700,4.383,0.451,3.932,3.932,0.000,0.000,0.000,0.000,
12.11.2025,8:2:39.763,21.750,25.709,18.180,3.039,250.0,250.0,75.688,39.773,8.680,62.785,44.139,27.365,16.774,27.036,103.419,31.835,71.584,4.110,0.000,0.000,0.000,0.000,
12.11.2025,8:2:40.766,23.110,25.537,18.109,3.029,250.0,250.0,72.126,20.810,8.671,66.084,46.156,28.616,17.540,28.275,4.405,0.455,3.950,3.950,0.000,0.000,0.000,0.000,
12.11.2025,8:2:41.763,19.032,29.312,21.772,3.069,250.0,250.0,76.232,27.357,8.657,50.212,36.388,22.569,13.819,22.300,4.776,0.682,4.094,110.076,0.000,0.000,0.000,0.000,
12.11.2025,8:2:42.767,17.672,28.537,21.033,3.083,250.0,250.0,73.032,21.553,8.677,68.748,47.824,29.654,18.170,29.289,4.596,0.581,4.015,3.974,0.000,0.000,0.000,0.000,
12.11.2025,8:2:43.765,28.547,26.534,19.023,3.074,250.0,250.0,76.010,17.092,8.665,51.684,37.311,23.143,14.168,22.862,4.524,0.482,4.042,4.042,0.000,0.000,0.000,0.000,
12.11.2025,8:2:44.762,29.907,27.372,19.849,3.098,250.0,250.0,72.016,21.294,8.688,67.852,47.263,29.312,17.951,28.959,4.472,0.505,3.967,3.966,0.000,0.000,0.000,0.000,
12.11.2025,8:2:45.766,19.032,27.767,20.267,3.052,250.0,250.0,76.277,83.125,8.680,62.806,44.146,27.374,16.772,27.045,86.716,29.641,57.075,470.999,0.000,0.000,2.500,0.000,
12.11.2025,8:2:46.763,25.829,26.171,18.666,3.057,250.0,250.0,72.568,21.062,8.659,66.985,46.696,28.952,17.744,28.612,4.498,0.521,3.977,3.974,0.000,0.000,0.000,2.375,
12.11.2025,8:2:47.763,17.672,26.262,18.775,3.029,250.0,250.0,75.243,28.029,8.656,59.591,42.156,26.136,16.020,25.819,45.728,17.462,28.266,10.461,0.000,0.000,0.000,0.000,
12.11.2025,8:2:48.764,16.313,26.846,19.419,3.015,250.0,250.0,72.209,21.148,8.652,67.353,46.923,29.093,17.830,28.740,4.462,0.504,3.958,3.966,0.000,0.000,0.000,0.000,
12.11.2025,8:2:49.763,19.032,28.015,20.535,3.031,250.0,250.0,73.673,21.050,8.664,66.974,46.708,28.969,17.739,28.616,4.431,0.457,3.974,3.966,0.000,0.000,0.000,0.000,
12.11.2025,8:2:50.763,24.469,27.986,20.533,3.019,250.0,250.0,75.910,25.209,8.701,66.047,46.146,28.615,17.531,28.274,26.370,3.478,22.892,4.034,0.000,0.000,0.000,0.000,
12.11.2025,8:2:51.765,19.032,28.931,21.416,3.088,250.0,250.0,72.932,21.331,8.721,68.013,47.368,29.380,17.988,29.027,4.421,0.455,3.966,3.974,0.000,0.000,0.000,0.000,
12.11.2025,8:2:52.758,21.750,26.425,18.921,3.040,250.0,250.0,75.110,44.653,8.706,66.691,46.554,28.869,17.685,28.516,122.693,34.459,88.234,4.119,0.000,0.000,0.000,0.000,
12.11.2025,8:2:53.759,35.344,30.696,23.127,3.117,250.0,250.0,72.988,21.146,8.692,67.324,46.925,29.101,17.824,28.748,4.430,0.456,3.974,3.982,0.000,0.000,0.000,0.000,
12.11.2025,8:2:54.760,16.313,28.300,20.836,3.060,250.0,250.0,75.872,21.131,8.683,67.109,46.800,29.017,17.783,28.664,4.617,0.567,4.050,4.017,0.000,0.000,0.000,0.000,
12.11.2025,8:2:55.759,23.110,26.315,18.814,3.026,250.0,250.0,75.842,21.265,8.682,67.583,47.080,29.193,17.887,28.840,4.703,0.482,4.221,3.982,0.000,0.000,0.000,0.000,
12.11.2025,8:2:56.769,14.953,26.709,19.202,3.069,250.0,250.0,72.667,21.259,8.668,67.603,47.092,29.192,17.900,28.839,4.634,0.566,4.068,4.026,0.000,0.000,0.000,0.000,
12.11.2025,8:2:57.764,16.313,25.970,18.515,3.027,250.0,250.0,76.287,21.329,8.693,67.962,47.330,29.342,17.988,28.989,4.499,0.505,3.994,3.991,0.000,0.000,0.000,0.000,
12.11.2025,8:2:58.769,16.313,25.970,18.515,3.027,250.0,250.0,73.343,21.187,8.700,67.183,46.859,29.057,17.802,28.705,4.760,0.635,4.125,4.042,0.000,0.000,0.000,0.000,
12.11.2025,8:2:59.765,29.907,26.444,18.986,3.050,250.0,250.0,72.528,21.316,8.695,67.939,47.330,29.350,17.980,28.984,4.447,0.456,3.991,3.991,0.000,0.000,0.000,0.000,
12.11.2025,8:3:0.763,28.547,26.850,19.362,3.051,250.0,250.0,75.548,25.737,8.689,63.867,44.830,27.797,17.033,27.456,31.761,10.907,20.854,4.178,0.000,0.000,1.000,0.000,
12.11.2025,8:3:1.763,17.672,27.361,19.873,3.041,250.0,250.0,72.820,21.524,8.709,68.637,47.751,29.603,18.148,29.250,4.557,0.528,4.029,4.026,0.000,0.000,0.000,0.000,
12.11.2025,8:3:2.763,17.672,27.599,20.063,3.107,250.0,250.0,75.369,46.038,8.708,77.596,53.253,33.020,20.233,32.631,5.131,0.829,4.302,224.673,0.000,0.000,0.000,0.000,
12.11.2025,8:3:3.764,17.672,28.136,20.623,3.025,250.0,250.0,75.039,21.152,8.694,67.231,46.885,29.066,17.819,28.713,4.544,0.515,4.029,4.026,0.000,0.000,1.000,0.000,
12.11.2025,8:3:4.759,19.032,27.438,19.885,3.116,250.0,250.0,72.820,21.305,8.683,67.857,47.261,29.297,17.964,28.944,4.516,0.508,4.008,4.008,0.000,0.000,0.375,0.000,
12.11.2025,8:3:5.772,20.391,26.927,19.413,3.057,250.0,250.0,76.329,22.551,8.707,66.510,46.440,28.794,17.646,28.441,12.447,1.676,10.771,4.077,0.000,0.003,0.000,0.000,
12.11.2025,8:3:6.769,19.032,28.353,20.823,3.061,250.0,250.0,72.856,21.538,8.689,68.608,47.733,29.592,18.141,29.239,4.673,0.600,4.073,4.034,0.000,0.000,0.000,0.000,
12.11.2025,8:3:7.764,16.313,26.769,19.277,3.052,250.0,250.0,76.389,43.292,8.677,66.604,46.479,28.824,17.655,28.471,115.944,33.427,82.517,4.322,0.000,0.000,1.000,0.000,
12.11.2025,8:3:8.760,36.704,26.569,19.104,3.053,250.0,250.0,73.268,21.429,8.700,68.274,47.530,29.464,18.066,29.111,4.539,0.480,4.059,4.068,0.000,0.000,0.000,0.000,
12.11.2025,8:3:9.761,17.672,25.657,18.188,3.050,250.0,250.0,76.111,45.193,8.678,69.313,48.144,29.850,18.294,29.497,121.984,33.899,88.085,4.186,0.000,0.000,0.000,0.000,
12.11.2025,8:3:10.760,17.672,27.770,20.250,3.068,250.0,250.0,72.980,21.328,8.687,67.925,47.283,29.313,17.970,28.961,4.535,0.476,4.059,4.068,0.000,0.000,0.000,0.000,
12.11.2025,8:3:11.760,17.672,27.291,19.802,3.079,250.0,250.0,72.525,21.328,8.688,68.539,47.682,29.566,18.116,29.213,4.507,0.465,4.042,4.051,0.000,0.000,0.000,0.000,
12.11.2025,8:3:12.767,28.547,25.901,18.365,3.043,250.0,250.0,75.970,21.453,8.697,68.228,47.494,29.445,18.049,29.093,4.703,0.560,4.143,4.119,0.001,0.000,2.125,0.000,
12.11.2025,8:3:13.769,24.469,26.445,18.945,3.076,250.0,250.0,75.970,21.453,8.697,68.228,47.494,29.445,18.049,29.093,4.703,0.560,4.143,4.119,0.000,0.000,2.125,0.000,
12.11.2025,8:3:14.766,24.469,28.604,21.115,3.068,250.0,250.0,72.937,21.177,8.687,67.346,46.936,29.105,17.831,28.752,4.528,0.469,4.059,4.059,0.000,0.000,0.000,0.000,
12.11.2025,8:3:15.762,20.391,28.725,21.213,3.037,250.0,250.0,76.223,42.321,8.711,63.899,44.837,27.803,17.034,27.474,114.550,33.017,81.533,4.348,0.000,0.000,0.000,0.000,
12.11.2025,8:3:16.768,38.063,28.319,20.875,3.035,250.0,250.0,72.433,21.211,8.713,67.448,47.011,29.155,17.856,28.802,4.531,0.472,4.059,4.068,0.000,0.000,0.000,0.000,
12.11.2025,8:3:17.764,23.110,27.097,19.569,3.043,250.0,250.0,76.486,43.544,8.726,68.327,47.567,29.489,18.078,29.136,114.966,33.386,81.580,4.186,0.000,0.000,0.000,0.000,
12.11.2025,8:3:18.767,24.469,29.730,22.258,3.049,250.0,250.0,72.708,21.693,8.708,69.090,48.035,29.787,18.248,29.434,4.767,0.633,4.134,4.094,0.000,0.000,0.000,0.000,
12.11.2025,8:3:19.764,32.625,27.138,19.696,3.028,250.0,250.0,76.355,19.298,8.677,40.391,30.369,18.831,11.538,18.611,5.191,0.840,4.351,54.176,0.000,0.000,0.375,0.000,
12.11.2025,8:3:20.764,20.391,27.082,19.549,3.066,250.0,250.0,73.078,21.191,8.693,67.218,46.866,29.062,17.804,28.709,4.730,0.585,4.145,4.102,0.000,0.000,0.000,0.000,
12.11.2025,8:3:21.767,32.625,27.797,20.251,3.074,250.0,250.0,75.010,21.489,8.692,68.438,47.639,29.540,18.099,29.175,4.617,0.546,4.071,4.068,0.000,0.000,0.000,0.000,
12.11.2025,8:3:22.763,24.469,25.264,17.757,3.058,250.0,250.0,74.146,37.482,8.718,69.318,48.177,29.875,18.302,29.522,83.379,17.949,65.430,4.153,0.000,0.000,0.000,0.000,
12.11.2025,8:3:23.761,16.313,26.948,19.450,3.094,250.0,250.0,72.780,21.462,8.729,68.285,47.545,29.486,18.059,29.133,4.647,0.553,4.094,4.094,0.000,0.000,0.000,0.000,
12.11.2025,8:3:24.764,20.391,26.308,18.786,3.060,250.0,250.0,76.216,15.128,8.707,43.742,32.470,20.141,12.329,19.897,4.853,0.560,4.293,4.289,0.000,0.000,0.000,0.000,
12.11.2025,8:3:25.766,24.469,26.806,19.352,3.021,250.0,250.0,73.484,21.721,8.720,69.057,48.027,29.783,18.244,29.418,4.901,0.670,4.231,4.161,0.000,0.000,0.000,0.000,
12.11.2025,8:3:26.762,20.391,27.517,20.053,3.060,250.0,250.0,72.900,29.588,8.691,65.954,46.092,28.582,17.510,28.229,4.843,0.711,4.132,91.137,0.000,0.000,0.000,0.125,
12.11.2025,8:3:27.760,29.907,27.196,19.662,3.069,250.0,250.0,75.274,21.717,8.694,69.030,47.995,29.761,18.234,29.408,4.967,0.765,4.202,4.119,0.001,0.000,0.000,0.625,
12.11.2025,8:3:28.760,16.313,25.672,18.137,3.101,250.0,250.0,76.793,16.359,8.685,48.520,35.396,21.942,13.454,21.674,4.911,0.503,4.408,4.094,0.000,0.000,0.000,0.750,
12.11.2025,8:3:29.758,14.953,27.932,20.436,3.053,250.0,250.0,73.142,21.628,8.708,68.798,47.873,29.683,18.190,29.318,4.776,0.598,4.178,4.161,0.000,0.000,0.000,0.000,
12.11.2025,8:3:30.763,19.032,26.416,18.939,3.047,250.0,250.0,73.303,21.150,8.706,67.151,46.843,29.046,17.797,28.693,4.579,0.477,4.102,4.110,0.000,0.000,0.000,0.000,
12.11.2025,8:3:31.762,19.032,30.734,22.633,3.566,250.0,250.0,76.312,21.394,8.677,67.876,47.261,29.306,17.955,28.953,4.901,0.502,4.399,4.110,0.000,0.000,0.000,0.000,
12.11.2025,8:3:32.762,23.110,28.724,21.029,3.259,250.0,250.0,73.692,21.722,8.703,69.239,48.124,29.836,18.288,29.483,4.688,0.532,4.156,4.170,0.000,0.000,0.000,0.000,
12.11.2025,8:3:33.759,31.266,29.089,21.496,3.131,250.0,250.0,73.403,21.460,8.708,68.274,47.534,29.470,18.064,29.117,4.649,0.529,4.120,4.136,0.000,0.000,0.000,0.000,
12.11.2025,8:3:34.757,21.750,29.424,21.880,3.099,250.0,250.0,76.762,18.873,8.677,39.149,29.598,18.354,11.244,18.134,4.755,0.525,4.230,54.061,0.000,0.000,0.000,0.000,
12.11.2025,8:3:35.761,19.032,24.979,17.516,3.042,250.0,250.0,73.316,41.783,8.701,62.696,44.092,27.334,16.758,27.005,113.524,32.588,80.936,4.195,0.000,0.000,0.000,2.000,
12.11.2025,8:3:36.763,24.469,25.046,17.609,3.014,250.0,250.0,72.721,35.480,8.700,63.551,44.620,27.665,16.955,27.336,80.787,28.564,52.223,4.399,0.000,0.000,0.000,0.000,
12.11.2025,8:3:37.764,13.594,27.165,19.675,3.021,250.0,250.0,71.218,25.534,8.717,63.055,44.329,27.491,16.838,27.150,31.793,3.873,27.920,4.178,0.000,0.000,0.000,0.000,
12.11.2025,8:3:38.757,19.032,25.165,17.690,3.033,250.0,250.0,71.134,20.054,8.714,62.854,44.204,27.404,16.800,27.075,4.660,0.490,4.170,4.170,0.001,0.000,0.000,0.000,
12.11.2025,8:3:39.759,29.907,24.541,17.136,3.008,250.0,250.0,70.986,19.911,8.726,62.337,43.878,27.215,16.663,26.887,4.628,0.475,4.153,4.153,0.000,0.000,0.000,0.000,
12.11.2025,8:3:40.769,20.391,25.232,17.789,3.026,250.0,250.0,71.359,19.810,8.704,61.978,43.662,27.066,16.596,26.737,4.611,0.475,4.136,4.136,0.000,0.000,0.000,0.000,
12.11.2025,8:3:41.775,23.110,28.191,20.682,3.068,250.0,250.0,71.282,25.901,8.689,64.468,45.176,28.011,17.165,27.682,31.706,10.733,20.973,4.408,0.000,0.000,0.000,0.000,
12.11.2025,8:3:42.788,27.188,25.946,18.477,3.049,250.0,250.0,73.192,42.059,8.686,63.707,44.713,27.723,16.990,27.382,113.590,32.667,80.923,4.212,0.000,0.000,0.000,0.000,
12.11.2025,8:3:43.800,20.391,24.813,17.348,3.029,250.0,250.0,73.166,20.128,8.685,63.181,44.387,27.518,16.869,27.189,4.646,0.485,4.161,4.161,0.000,0.000,0.000,0.000,
12.11.2025,8:3:44.798,27.188,27.290,19.854,3.025,250.0,250.0,71.555,22.296,8.688,35.135,27.124,16.818,10.306,16.623,4.832,0.534,4.298,98.606,0.001,0.000,0.000,0.000,
12.11.2025,8:3:45.797,23.110,25.218,17.864,2.949,250.0,250.0,67.968,23.632,8.701,61.261,43.212,26.792,16.420,26.463,24.604,7.358,17.246,4.263,0.000,0.000,0.000,0.000,
12.11.2025,8:3:46.800,23.110,25.127,17.742,2.963,250.0,250.0,67.941,11.801,8.688,31.062,24.654,15.284,9.370,15.101,4.779,0.490,4.289,4.289,0.000,0.000,0.000,0.000,
12.11.2025,8:3:47.801,20.391,25.547,18.113,2.970,250.0,250.0,67.906,18.922,8.688,37.875,28.806,17.859,10.947,17.651,4.786,0.531,4.255,57.825,0.000,0.000,0.000,0.000,
12.11.2025,8:3:48.805,23.110,25.345,18.008,2.962,250.0,250.0,68.427,18.766,8.703,57.735,41.059,25.464,15.595,25.159,4.900,0.501,4.399,4.144,0.000,0.000,0.000,0.000,
12.11.2025,8:3:49.812,17.672,27.386,19.998,2.957,250.0,250.0,67.876,20.203,8.691,63.479,44.564,27.632,16.932,27.303,4.632,0.479,4.153,4.161,0.000,0.000,0.000,0.000,
12.11.2025,8:3:50.807,21.750,28.192,20.562,3.134,250.0,250.0,65.835,11.298,8.662,29.333,23.570,14.613,8.957,14.442,4.644,0.491,4.153,4.119,0.000,0.000,0.000,0.000,
12.11.2025,8:3:51.815,19.032,29.773,22.199,3.133,250.0,250.0,57.410,39.576,8.708,64.321,45.089,27.963,17.126,27.622,100.245,31.404,68.841,4.442,0.000,0.000,0.000,0.625,
12.11.2025,8:3:52.813,21.750,26.114,18.543,3.107,250.0,250.0,73.352,21.492,8.711,68.348,47.578,29.508,18.070,29.155,4.669,0.483,4.186,4.212,0.000,0.000,0.000,0.000,
12.11.2025,8:3:53.813,23.110,26.099,18.584,3.106,250.0,250.0,74.812,35.637,8.701,55.355,39.579,24.544,15.035,24.240,51.157,19.412,31.745,86.605,0.000,0.000,0.000,0.000,
12.11.2025,8:3:54.814,14.953,27.579,20.046,3.067,250.0,250.0,75.471,21.478,8.736,68.230,47.524,29.476,18.048,29.123,4.709,0.488,4.221,4.221,0.000,0.000,0.000,0.000,
12.11.2025,8:3:55.813,27.188,27.579,20.046,3.067,250.0,250.0,73.233,21.643,8.710,68.950,47.945,29.726,18.219,29.373,4.666,0.480,4.186,4.178,0.000,0.000,0.000,0.000,
12.11.2025,8:3:56.808,25.829,30.566,22.848,3.250,250.0,250.0,77.307,23.585,8.696,70.265,48.753,30.238,18.515,29.873,12.625,1.728,10.897,4.263,0.000,0.000,2.250,0.000,
12.11.2025,8:3:57.812,24.469,30.426,22.685,3.264,250.0,250.0,74.679,21.795,8.693,69.524,48.304,29.946,18.358,29.581,4.672,0.486,4.186,4.195,0.001,0.000,0.000,0.000,
